1.100000e+02 2.014482e+01 8.181427e+00 3.023371e+00 1.446811e+00 1.008267e+00 1.055674e+00 2.525876e+00 
1.120000e+02 2.383558e+01 9.366066e+00 3.493304e+00 1.647413e+00 1.124503e+00 1.121629e+00 2.548640e+00 
1.140000e+02 2.530849e+01 9.717097e+00 3.617240e+00 1.710736e+00 1.140318e+00 1.144158e+00 2.577575e+00 
1.160000e+02 2.891886e+01 1.119287e+01 4.061526e+00 1.911496e+00 1.238223e+00 1.174827e+00 2.608007e+00 
1.180000e+02 3.034528e+01 1.198420e+01 4.363518e+00 2.022325e+00 1.275382e+00 1.205089e+00 2.638204e+00 
1.200000e+02 3.495990e+01 1.283259e+01 4.587828e+00 2.125467e+00 1.335753e+00 1.234908e+00 2.657004e+00 
1.220000e+02 3.462664e+01 1.343556e+01 4.810196e+00 2.222059e+00 1.382960e+00 1.263827e+00 2.666917e+00 
1.240000e+02 3.630193e+01 1.389898e+01 4.992000e+00 2.293431e+00 1.446469e+00 1.286054e+00 2.687838e+00 
1.260000e+02 3.804804e+01 1.467252e+01 5.233810e+00 2.368166e+00 1.446206e+00 1.306691e+00 2.714009e+00 
1.280000e+02 4.264031e+01 1.615655e+01 5.663072e+00 2.580459e+00 1.524327e+00 1.355980e+00 2.726722e+00 
1.300000e+02 4.364355e+01 1.621244e+01 5.724792e+00 2.638860e+00 1.567257e+00 1.372191e+00 2.753165e+00 
1.320000e+02 4.506341e+01 1.664627e+01 5.941415e+00 2.743530e+00 1.598818e+00 1.397825e+00 2.769820e+00 
1.340000e+02 4.627633e+01 1.771993e+01 6.226963e+00 2.818598e+00 1.643704e+00 1.425468e+00 2.800623e+00 
1.360000e+02 4.977667e+01 1.853203e+01 6.604984e+00 2.912525e+00 1.740140e+00 1.468495e+00 2.826256e+00 
1.380000e+02 5.373453e+01 2.010694e+01 7.000437e+00 3.066746e+00 1.758063e+00 1.498063e+00 2.853057e+00 
1.400000e+02 5.531199e+01 2.022017e+01 7.168819e+00 3.196306e+00 1.847895e+00 1.526930e+00 2.886327e+00 
1.420000e+02 5.841835e+01 2.197848e+01 7.688868e+00 3.384907e+00 1.903767e+00 1.577716e+00 2.898416e+00 
1.440000e+02 6.559033e+01 2.365875e+01 8.198369e+00 3.543154e+00 1.998839e+00 1.612806e+00 2.932110e+00 
1.460000e+02 6.593270e+01 2.422483e+01 8.422011e+00 3.715622e+00 2.018896e+00 1.656777e+00 2.965546e+00 
1.480000e+02 7.397515e+01 2.677618e+01 9.174042e+00 3.967962e+00 2.134217e+00 1.706442e+00 2.997212e+00 
1.500000e+02 7.916090e+01 3.071583e+01 9.820136e+00 4.437241e+00 2.313531e+00 1.753513e+00 3.039919e+00 
1.520000e+02 8.325310e+01 2.995611e+01 1.027336e+01 4.305092e+00 2.289759e+00 1.772110e+00 3.044571e+00 
1.540000e+02 8.263497e+01 3.056147e+01 1.052195e+01 4.409579e+00 2.339172e+00 1.807429e+00 3.062851e+00 
1.560000e+02 8.241246e+01 3.025127e+01 1.046064e+01 4.448402e+00 2.327371e+00 1.820291e+00 3.080506e+00 
1.580000e+02 8.367768e+01 3.082409e+01 1.057930e+01 4.518110e+00 2.369019e+00 1.849198e+00 3.113116e+00 
1.600000e+02 8.481930e+01 3.102436e+01 1.072184e+01 4.605578e+00 2.386310e+00 1.857941e+00 3.117140e+00 
