1.100000e+02 1.614760e+01 8.179182e+00 4.058015e+00 2.489519e+00 1.834413e+00 1.700482e+00 3.061437e+00 
1.120000e+02 1.673624e+01 8.647375e+00 4.263231e+00 2.601132e+00 1.922811e+00 1.734133e+00 3.095087e+00 
1.140000e+02 1.808209e+01 8.857442e+00 4.405637e+00 2.672896e+00 1.936333e+00 1.775312e+00 3.134298e+00 
1.160000e+02 1.830840e+01 9.256946e+00 4.549104e+00 2.744666e+00 2.007446e+00 1.799581e+00 3.148105e+00 
1.180000e+02 1.935156e+01 9.501504e+00 4.657276e+00 2.810534e+00 2.023456e+00 1.824397e+00 3.184436e+00 
1.200000e+02 2.086505e+01 9.952173e+00 4.878425e+00 2.915406e+00 2.089004e+00 1.859351e+00 3.195818e+00 
1.220000e+02 2.096848e+01 1.021953e+01 4.963665e+00 2.972248e+00 2.132650e+00 1.883736e+00 3.218789e+00 
1.240000e+02 2.128935e+01 1.040957e+01 5.038781e+00 3.024782e+00 2.144154e+00 1.909012e+00 3.242881e+00 
1.260000e+02 2.217588e+01 1.069355e+01 5.180994e+00 3.088169e+00 2.192814e+00 1.941986e+00 3.270553e+00 
1.280000e+02 2.298831e+01 1.104047e+01 5.379891e+00 3.166506e+00 2.231530e+00 1.968901e+00 3.286400e+00 
1.300000e+02 2.424996e+01 1.125850e+01 5.493974e+00 3.246139e+00 2.283834e+00 1.996626e+00 3.315003e+00 
1.320000e+02 2.494162e+01 1.196771e+01 5.643472e+00 3.357699e+00 2.364366e+00 2.026729e+00 3.348966e+00 
1.340000e+02 2.463165e+01 1.200299e+01 5.757316e+00 3.389882e+00 2.365779e+00 2.038096e+00 3.364314e+00 
1.360000e+02 2.832644e+01 1.270961e+01 6.058891e+00 3.540789e+00 2.421231e+00 2.090965e+00 3.385483e+00 
1.380000e+02 2.791869e+01 1.282223e+01 6.124406e+00 3.579492e+00 2.488616e+00 2.106060e+00 3.404748e+00 
1.400000e+02 2.884632e+01 1.306717e+01 6.214198e+00 3.633923e+00 2.485034e+00 2.140819e+00 3.434327e+00 
1.420000e+02 3.156872e+01 1.411316e+01 6.596002e+00 3.786185e+00 2.580459e+00 2.177639e+00 3.455983e+00 
1.440000e+02 3.411097e+01 1.532133e+01 6.952730e+00 3.924519e+00 2.633490e+00 2.216674e+00 3.490699e+00 
1.460000e+02 3.593230e+01 1.583792e+01 7.086468e+00 4.038031e+00 2.709288e+00 2.254830e+00 3.504967e+00 
1.480000e+02 3.822868e+01 1.686803e+01 7.499173e+00 4.228908e+00 2.739434e+00 2.291727e+00 3.545443e+00 
1.500000e+02 4.174556e+01 1.784376e+01 7.732725e+00 4.364954e+00 2.817376e+00 2.339860e+00 3.576451e+00 
1.520000e+02 4.080164e+01 1.793788e+01 7.801962e+00 4.370275e+00 2.836430e+00 2.346795e+00 3.578848e+00 
1.540000e+02 4.142911e+01 1.801996e+01 7.997177e+00 4.346358e+00 2.878538e+00 2.372296e+00 3.612232e+00 
1.560000e+02 4.005208e+01 1.765505e+01 7.844280e+00 4.439097e+00 2.888474e+00 2.393919e+00 3.639824e+00 
1.580000e+02 4.058729e+01 1.788259e+01 7.762141e+00 4.469013e+00 2.949335e+00 2.433785e+00 3.656633e+00 
1.600000e+02 4.310768e+01 1.931258e+01 8.352398e+00 4.668848e+00 2.989710e+00 2.449517e+00 3.684227e+00 
1.620000e+02 4.285517e+01 1.931096e+01 8.466589e+00 4.721158e+00 3.045687e+00 2.482181e+00 3.694919e+00 
1.640000e+02 4.612786e+01 1.995492e+01 8.719863e+00 4.852877e+00 3.083263e+00 2.509657e+00 3.725711e+00 
1.660000e+02 4.543779e+01 2.105308e+01 9.045978e+00 4.961808e+00 3.134823e+00 2.537276e+00 3.735944e+00 
1.680000e+02 4.585012e+01 2.173090e+01 9.313679e+00 5.126258e+00 3.189094e+00 2.574798e+00 3.771462e+00 
1.700000e+02 5.232266e+01 2.393747e+01 1.021157e+01 5.410011e+00 3.335043e+00 2.623929e+00 3.810087e+00 
1.720000e+02 5.071374e+01 2.435908e+01 1.050548e+01 5.562602e+00 3.394871e+00 2.650992e+00 3.814342e+00 
1.740000e+02 5.158099e+01 2.465237e+01 1.081510e+01 5.732484e+00 3.435988e+00 2.691611e+00 3.839129e+00 
1.760000e+02 5.350654e+01 2.587437e+01 1.156229e+01 6.001250e+00 3.515218e+00 2.727170e+00 3.854844e+00 
1.780000e+02 4.732853e+01 2.516562e+01 1.192484e+01 6.205749e+00 3.619873e+00 2.757104e+00 3.888182e+00 
1.800000e+02 4.691376e+01 2.541762e+01 1.252006e+01 6.506690e+00 3.731039e+00 2.802443e+00 3.907369e+00 
1.820000e+02 5.386683e+01 2.770234e+01 1.403118e+01 7.146408e+00 3.937822e+00 2.896765e+00 3.945925e+00 
1.840000e+02 5.186903e+01 2.667709e+01 1.469303e+01 7.514611e+00 4.071761e+00 2.950264e+00 3.960891e+00 
1.860000e+02 5.313134e+01 2.687792e+01 1.555007e+01 8.061948e+00 4.320636e+00 3.036555e+00 4.011972e+00 
1.880000e+02 4.966608e+01 2.568142e+01 1.630602e+01 8.720007e+00 4.526167e+00 3.133255e+00 4.045421e+00 
1.900000e+02 5.362183e+01 2.634968e+01 1.730256e+01 9.538404e+00 4.887256e+00 3.254103e+00 4.099776e+00 
1.920000e+02 5.541993e+01 2.607063e+01 1.781901e+01 1.031351e+01 5.218400e+00 3.379086e+00 4.160261e+00 
1.940000e+02 5.097306e+01 2.454288e+01 1.790108e+01 1.115375e+01 5.524487e+00 3.520582e+00 4.212666e+00 
1.960000e+02 5.810271e+01 2.605502e+01 1.872918e+01 1.232240e+01 6.065033e+00 3.723707e+00 4.296347e+00 
1.980000e+02 4.840479e+01 2.195483e+01 1.714625e+01 1.303833e+01 6.619321e+00 3.905164e+00 4.351325e+00 
2.000000e+02 5.771136e+01 2.452575e+01 1.751615e+01 1.427501e+01 7.306719e+00 4.199749e+00 4.456000e+00 
2.020000e+02 6.329235e+01 2.591703e+01 1.731817e+01 1.505844e+01 8.057254e+00 4.481357e+00 4.563975e+00 
